date_disclosed,country,ifc_country_code,sector,project_name,project_number,company_name,status,risk_management_investment,guarantee_investment,loan_investment,equity_investment,total_investment
2012-04-28T00:00:00Z,Sri Lanka,SRI,Financial Institutions,RenewGen Debt,32295,RENEWGEN ENVIRONMENT PROTECTION KOTTE PVT LTD,Pending Approval,NA,NA,4,NA,4
2012-04-28T00:00:00Z,Sri Lanka,SRI,Financial Institutions,RenewGen,31944,RENEWGEN ENVIRONMENT PROTECTION KOTTE PVT LTD,Active,NA,NA,NA,5,5
2012-04-27T00:00:00Z,Romania,ROM,Financial Institutions,BT Conv. Bond,31613,BANCA TRANSILVANIA SA,Completed,NA,NA,24.56,0,24.56
2012-04-27T00:00:00Z,China,CHA,Financial Institutions,JFLC Loan,31941,"Jiangsu Financial Leasing Co., Ltd.",Completed,NA,NA,49.46,NA,49.46
2012-04-27T00:00:00Z,Cambodia,KAM,Financial Institutions,Prasac Snr Loan,32141,PRASAC MICROFINANCE INSTITUTION LIMITED,Completed,NA,NA,5,NA,5
2012-04-27T00:00:00Z,Cambodia,KAM,Financial Institutions,ACLEDA SME loan,32207,ACLEDA BANK PLC.,Completed,NA,NA,10,NA,10
2012-04-27T00:00:00Z,Indonesia,INS,Agribusiness and Forestry,FHP Indonesia I,31827,"FALCON HOUSE PARTNERS INDONESIA FUND I, L.P.",Active,NA,NA,NA,25,25
2012-04-26T00:00:00Z,Russian Federation,RUS,Health and Education,Chuvashia 2012,31877,Chuvash Republic,Completed,NA,NA,30.17,NA,30.17
2012-04-26T00:00:00Z,"Egypt, Arab Republic of",EGT,"Telecommunications, Media, and Technology",Fawry I,31920,FAWRY FOR BANKING AND PAYMENT TECHNOLOGY SERVICES SAE,Active,NA,NA,NA,6,6
2012-04-26T00:00:00Z,South Africa,SOU,Agribusiness and Forestry,Farmsecure RSF,31519,FARMSECURE HOLDINGS (PTY) LTD,Completed,NA,NA,58.8,NA,58.8
2012-04-25T00:00:00Z,India,IND,Manufacturing,Alliance Tire,31828,ATC Tires Private Limited,Completed,NA,NA,50,10,60
2012-04-24T00:00:00Z,Africa Region,AFR,Financial Institutions,Africa 2012,31424,Company Name Pending,Active,NA,NA,NA,NA,NA
2012-04-23T00:00:00Z,Vanuatu,VAN,Financial Institutions,NBV Equity,30363,NATIONAL BANK OF VANUATU,Active,NA,NA,NA,2.19,2.19
2012-04-23T00:00:00Z,Brazil,BRA,Agribusiness and Forestry,USJ Araras,30582,USJ ACUCAR E ALCOOL S/A,Hold,NA,NA,NA,NA,NA
2012-04-23T00:00:00Z,Bangladesh,BAN,Infrastructure,Shombhabona,30714,Company Name Pending,Active,NA,NA,NA,9.99,9.99
2012-04-23T00:00:00Z,Papua New Guinea,PAP,Agribusiness and Forestry,Kongo Coffee,31367,KONGO COFFEE LIMITED,Completed,NA,3,NA,NA,3
2012-04-20T00:00:00Z,Pakistan,PAK,Infrastructure,PIBT,28966,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,Active,NA,NA,26.5,19,45.5
2012-04-20T00:00:00Z,Nigeria,NIR,Financial Institutions,Diamond Bank JV,30795,DIAMOND BANK PLC,Completed,NA,NA,67.2,NA,67.2
2012-04-20T00:00:00Z,Uruguay,URU,Agribusiness and Forestry,Conaprole WMP,31556,COOPERATIVA NACIONAL DE PRODUCTORES DE LECHE,Active,NA,NA,30,NA,30
2012-04-18T00:00:00Z,Iraq,IRQ,Infrastructure,Gulftainer II,31876,GULFTAINER COMPANY LIMITED,Completed,NA,NA,30,NA,30
2012-04-18T00:00:00Z,Croatia,HRV,Infrastructure,Sibenik WPP,31606,RP GLOBAL DANILO d.o.o.,Active,NA,NA,26.44,NA,26.44
2012-04-17T00:00:00Z,Kenya,KEN,Infrastructure,KQ Airways,31650,KENYA AIRWAYS PLC,Active,NA,NA,80,25,105
2012-04-17T00:00:00Z,Mongolia,MNG,Infrastructure,XB Syndication,31865,XACBANK LLC,Pending Approval,NA,NA,10,NA,10
2012-04-17T00:00:00Z,MENA Region,EMN,Infrastructure,Metito III,32145,METITO HOLDINGS LTD,Completed,NA,NA,50,NA,50
2012-04-17T00:00:00Z,Mongolia,MNG,"Oil, Gas, and Mining",CF XacBank SD,32179,XACBANK LLC,Active,NA,NA,NA,NA,NA
2012-04-17T00:00:00Z,Russian Federation,RUS,Financial Institutions,Forus Loan II,31793,"FORUS BANK, AO",Completed,NA,NA,3.62,NA,3.62
2012-04-17T00:00:00Z,China,CHA,Manufacturing,SinoGreen Fund,31866,GRAND RIVER CAPITAL MANAGEMENT LIMITED,Active,NA,NA,NA,20,20
2012-04-16T00:00:00Z,Uganda,UAN,"Telecommunications, Media, and Technology",Eaton Uganda,32038,EATON TOWERS UGANDA LTD,Completed,NA,NA,30,NA,30
2012-04-13T00:00:00Z,Lebanon,LEB,Financial Institutions,Ameen MF Lebanon,31449,VITAS SAL,Completed,NA,NA,2,NA,2
2012-04-13T00:00:00Z,India,IND,Funds,Infuse Capital,32133,INFUSE CAPITAL,Active,NA,NA,NA,5,5
2012-04-13T00:00:00Z,United Arab Emirates,UAE,Financial Institutions,Delta Partners,31328,DELTA PARTNERS EMERGING MARKETS TMT GROWTH FUND II LP,Active,NA,NA,NA,20,20
2012-04-13T00:00:00Z,Ghana,GHA,Financial Institutions,BOA Ghana,31177,BANK OF AFRICA GHANA LIMITED,Pending Approval,NA,NA,8,10,18
2012-04-13T00:00:00Z,Turkey,TUR,Financial Institutions,Superfilm,31983,SUPER FILM AMBALAJ SANAYI VE TICARET ANONIM SIRKETI,Active,NA,NA,45,NA,45
2012-04-13T00:00:00Z,United Arab Emirates,UAE,Financial Institutions,Delta Partners,31328,DELTA PARTNERS EMERGING MARKETS TMT GROWTH FUND II LP,Active,NA,NA,NA,20,20
2012-04-11T00:00:00Z,Latin America Region,LAC,Financial Institutions,Real LRIF,31458,LATIN RENEWABLES INFRASTRUCTURE FUND LP,Active,NA,NA,NA,15,15
2012-04-10T00:00:00Z,South Africa,SOU,Infrastructure,Abengoa CSP SA,31083,Kaxu Solar One (RF) Proprietary Limited,Active,NA,NA,160.54,NA,160.54
2012-04-09T00:00:00Z,Turkey,TUR,Health and Education,MNT,31474,MNT SAGLIK HIZMETLERI VE TICARET ANONIM SIRKETI,Active,NA,NA,15,15,30
2012-04-06T00:00:00Z,India,IND,Infrastructure,Jain Irrigation Systems Ltd.,31665,JAIN IRRIGATION SYSTEMS LIMITED,Active,NA,NA,60,10,70
2012-04-04T00:00:00Z,Serbia,SRB,Infrastructure,Project Sava,31667,MK GROUP DOO,Completed,NA,NA,55.82,NA,55.82
2012-04-04T00:00:00Z,Brazil,BRA,Financial Institutions,AEGEA Saneamento,31792,Aegea Saneamento e Participa̵̤es S/A.,Active,NA,NA,49.58,12.4,61.98
2012-04-03T00:00:00Z,Indonesia,INS,Financial Institutions,LMS Toll Project,26139,"LINTAS MARGA SEDAYA, PT",Hold,NA,NA,NA,NA,NA
2012-04-03T00:00:00Z,South Sudan,SSD,Financial Institutions,Equatoria Tower,31897,UAP PROPERTIES LTD,Active,NA,NA,5,NA,5
2012-04-02T00:00:00Z,Nepal,NEP,Manufacturing,BOK STF Loan,31831,BANK OF KATHMANDU LIMITED,Completed,NA,NA,8,NA,8
2012-04-02T00:00:00Z,India,IND,Financial Institutions,Banyan Tree II,31882,BANYANTREE GROWTH CAPITAL II LLC,Active,NA,NA,NA,25,25
2012-03-30T00:00:00Z,Serbia,SRB,Infrastructure,Vino Zupa AD,31867,VINO ZUPA AD,Active,NA,NA,16.52,NA,16.52
2012-03-30T00:00:00Z,Cote d'Ivoire,IVC,Financial Institutions,Azito Phase 3,26619,AZITO ENERGIE SA,Active,NA,NA,125,NA,125
2012-03-30T00:00:00Z,Zambia,ZAM,Infrastructure,Zambeef Expn,31091,ZAMBEEF PRODUCTS PLC,Active,NA,NA,30,10,40
2012-03-30T00:00:00Z,Peru,PER,Infrastructure,Continental III,31459,BBVA CONTINENTAL SA,Completed,NA,NA,75,NA,75
2012-03-29T00:00:00Z,Montenegro,MNE,Infrastructure,Podgorica Roads,31065,CITY OF PODGORICA,Active,NA,NA,33.05,NA,33.05
2012-03-27T00:00:00Z,"Egypt, Arab Republic of",EGT,Manufacturing,OC Egypt,32004,ORASCOM CONSTRUCTION INDUSTRIES SAE,Completed,NA,NA,100,NA,100
2012-03-27T00:00:00Z,Cote d'Ivoire,IVC,"Tourism, Retail, and Property",COMPAGNIE HOTELIERE DE LA LAGUNE S.A.,31761,COMPAGNIE HOTELIERE DE LA LAGUNE SA,Active,NA,NA,7.8,NA,7.8
2012-03-26T00:00:00Z,Vietnam,VNM,Infrastructure,CCL Products,31799,NGON COFFEE COMPANY LIMITED,Completed,NA,NA,18,NA,18
2012-03-26T00:00:00Z,West Bank and Gaza,XOT,Financial Institutions,Wataniya II,31545,WATANIYA PALESTINE MOBILE TELECOMMUNICATIONS PSC,Completed,NA,NA,50,NA,50
2012-03-23T00:00:00Z,Central America Region,XCN,Health and Education,CoreCo CA Fund,31206,CoreCo Central America I Limited Partnership,Active,NA,NA,NA,10,10
2012-03-23T00:00:00Z,India,IND,Health and Education,Kalkitech 1,31750,KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED,Active,NA,NA,NA,1.28,1.28
2012-03-20T00:00:00Z,China,CHA,Health and Education,HL Technology,31502,HL Technology Group Ltd,Hold,NA,NA,NA,NA,NA
2012-03-20T00:00:00Z,Belarus,BLR,"Oil, Gas, and Mining",Alutech Expan,31500,THE ALUTECH GROUP,Completed,NA,NA,31.01,NA,31.01
2012-03-20T00:00:00Z,Mexico,MXC,Financial Institutions,URBI Verde I,31548,"Urbi Desarrollos Urbanos, S.A.B. de C.V.",Active,NA,NA,50,NA,50
2012-03-19T00:00:00Z,Cote d'Ivoire,IVC,Infrastructure,BICICI RSF,31076,BANQUE INTERNATIONALE POUR LE COMMERCE ET L'INDUSTRIE DE LA COTE D'IVOIRE,Active,NA,18.14,NA,NA,18.14
2012-03-19T00:00:00Z,India,IND,Financial Institutions,Doshion,31702,Doshion Limited,Pending Approval,NA,NA,NA,24,24
2012-03-16T00:00:00Z,World Region,WLD,"Telecommunications, Media, and Technology",CCFP ING Bank,31965,ING Bank N.V.,Completed,NA,NA,250,NA,250
2012-03-16T00:00:00Z,Armenia,ARM,Financial Institutions,HSBCbank Armenia,30549,HSBC BANK ARMENIA CJSC,Completed,NA,NA,22,NA,22
2012-03-16T00:00:00Z,Nigeria,NIR,Financial Institutions,Persianas Group,30933,Persianas Limited,Active,NA,NA,50,37,87
2012-03-16T00:00:00Z,Cote d'Ivoire,IVC,Infrastructure,SIPRA CI,31422,SOCIETE IVOIRIENNE DE PRODUCTION ANIMALE SA,Active,NA,NA,6.67,4,10.67
2012-03-15T00:00:00Z,India,IND,Financial Institutions,Apollo Hosp,31549,APOLLO HOSPITALS ENTERPRISE LIMITED,Active,NA,NA,60,NA,60
2012-03-14T00:00:00Z,Croatia,HRV,"Telecommunications, Media, and Technology",SAME DTZ Croatia,31911,SAME DEUTZ-FAHR Zetelice d.o.o.,Completed,NA,NA,19.85,NA,19.85
2012-03-14T00:00:00Z,India,IND,Manufacturing,SAME DEUTZ India,32007,SAME DEUTZ-FAHR INDIA PRIVATE LIMITED,Active,NA,NA,18.61,NA,18.61
2012-03-14T00:00:00Z,China,CHA,Financial Institutions,Ambow,31749,AMBOW EDUCATION HOLDING LTD,Completed,NA,NA,50,NA,50
2012-03-13T00:00:00Z,Kazakhstan,KAZ,Manufacturing,ECT,30975,EASTCOMTRANS LLP,Active,NA,NA,30,20,50
2012-03-13T00:00:00Z,Jamaica,JAM,Infrastructure,MBJ ROS,31658,MBJ Airports Limited,Completed,NA,NA,7.5,NA,7.5
2012-03-09T00:00:00Z,Romania,ROM,Infrastructure,TTS III,31024,TTS ( TRANSPORT TRADE SERVICES ) SA,Completed,NA,NA,NA,16,16
2012-03-09T00:00:00Z,Brazil,BRA,Agribusiness and Forestry,Itau SME NE CL,31377,ITAU UNIBANCO SA,Completed,NA,NA,50,NA,50
2012-03-09T00:00:00Z,Africa Region,AFR,Agribusiness and Forestry,Convergence Fund,31385,CONVERGENCE PARTNERS COMMUNICATIONS INFRASTRUCTURE FUND LLC,Active,NA,NA,NA,35,35
2012-03-07T00:00:00Z,Russian Federation,RUS,"Tourism, Retail, and Property",Russian Towers,31683,"RUSSKIE BASHNI, ZAO",Active,NA,NA,NA,20,20
2012-03-07T00:00:00Z,El Salvador,ESL,"Tourism, Retail, and Property",LH El Salvador 2,31776,La Hipotecaria (Holding) Inc,Completed,NA,NA,10,NA,10
2012-03-06T00:00:00Z,Russian Federation,RUS,Agribusiness and Forestry,CBM Equity 2,30860,"MOSKOVSKI KREDITNY BANK, PAO",Completed,NA,NA,NA,98.57,98.57
2012-03-06T00:00:00Z,Russian Federation,RUS,Agribusiness and Forestry,Rusfinance EECar,31368,"RUSFINANS BANK, OOO",Completed,NA,NA,50,NA,50
2012-03-06T00:00:00Z,East Asia and Pacific Region,EAP,Infrastructure,MIFA Debt Fund,31467,"Microfinance Initiative For Asia (Mifa) Debt Fund Sa, SICAV (dr.Eur.)",Active,NA,NA,20,0,20
2012-03-05T00:00:00Z,Turkey,TUR,"Tourism, Retail, and Property",Fibabanka Women,31114,FIBABANKA A S,Completed,NA,NA,30,NA,30
2012-03-05T00:00:00Z,Mexico,MXC,"Oil, Gas, and Mining",Alta Growth II,31517,ALTA GROWTH CAPITAL MEXICO FUND II LP,Active,NA,NA,NA,15,15
2012-03-02T00:00:00Z,Russian Federation,RUS,Manufacturing,BRL Club Deal,32003,"BRL, OOO",Completed,NA,NA,75,NA,75
2012-03-02T00:00:00Z,India,IND,Infrastructure,Power Grid,31419,POWER GRID CORPORATION OF INDIA LIMITED,Active,NA,NA,100,NA,100
2012-03-01T00:00:00Z,Mozambique,MOZ,"Tourism, Retail, and Property",Merec Grp Expn,31153,MEREC INDUSTRIES SA,Active,NA,NA,25,NA,25
2012-03-01T00:00:00Z,Bangladesh,BAN,Financial Institutions,CITY BSLF II,31706,THE CITY BANK LIMITED,Completed,NA,NA,25,NA,25
2012-02-28T00:00:00Z,Colombia,CLM,Financial Institutions,Triada LIH,31366,TRIADA S A S,Active,NA,NA,NA,10,10
2012-02-27T00:00:00Z,Indonesia,INS,Financial Institutions,CIMB Niaga Sr.,29962,"BANK CIMB NIAGA, PT TBK",Completed,NA,NA,75,NA,75
2012-02-24T00:00:00Z,China,CHA,Infrastructure,Fullerton Credit,30726,"Fullerton Credit (Sichuan) Co., Ltd.",Completed,NA,NA,50,NA,50
2012-02-23T00:00:00Z,Southern Europe Region,EUR,"Tourism, Retail, and Property",Titan Danube,31128,TITAN CEMENT CYPRUS LIMITED,Active,NA,NA,NA,66.67,66.67
2012-02-23T00:00:00Z,Ecuador,ECU,Agribusiness and Forestry,Lacteos Toni,31439,Holding Tonicorp S.A.,Active,NA,NA,30,NA,30
2012-02-23T00:00:00Z,"Egypt, Arab Republic of",EGT,Agribusiness and Forestry,Nile Kordsa,31441,NILE KORDSA COMPANY FOR INDUSTRIAL FABRICS S.A.E.,Completed,NA,NA,11,NA,11
2012-02-21T00:00:00Z,Philippines,PHL,Agribusiness and Forestry,BPI SEF II,31564,BANK OF THE PHILIPPINE ISLANDS,Completed,NA,58.23,NA,NA,58.23
2012-02-21T00:00:00Z,Russian Federation,RUS,Infrastructure,RBRU DPR,31615,AO RAIFFEISENBANK,Completed,NA,NA,75,NA,75
2012-02-21T00:00:00Z,Ukraine,UKR,Infrastructure,Bayer Ukraine CA,31647,Bayer RSF - Credit Agricole Ukraine,Completed,NA,17.5,NA,NA,17.5
2012-02-16T00:00:00Z,Philippines,PHL,"Oil, Gas, and Mining",DARP Philippine Asset Growth One,31184,PHILIPPINE ASSET GROWTH ONE INC,Active,NA,NA,32.41,0,32.41
2012-02-16T00:00:00Z,Morocco,MYC,"Oil, Gas, and Mining",CNAV Fund II,31510,AMETHIS MAGHREB FUND I SICAV-SIF S.C.A.,Active,NA,NA,NA,13.22,13.22
2012-02-15T00:00:00Z,Russian Federation,RUS,Infrastructure,Virgin Connect,31624,TRIVON AG,Active,NA,NA,0,25,25
2012-02-14T00:00:00Z,Mexico,MXC,Infrastructure,Hospitaria,30281,HOSPITARIA TENEDORA SAPI DE CV,Active,NA,NA,10.44,NA,10.44
2012-02-13T00:00:00Z,Russian Federation,RUS,Infrastructure,Primorsky,30663,"AVA-PETER, OOO",Completed,NA,NA,NA,12,12
2012-02-13T00:00:00Z,Mexico,MXC,"Oil, Gas, and Mining",Proteak,31195,"PROTEAK UNO, S.A.B. DE C.V.",Completed,NA,NA,15,NA,15
2012-02-13T00:00:00Z,China,CHA,Financial Institutions,Aqualyng,31717,AQUALYNG CHINA LIMITED,Completed,NA,NA,12,NA,12
2012-02-08T00:00:00Z,Kenya,KEN,Infrastructure,Equity Bank Ltd,29600,EQUITY GROUP HOLDINGS PLC,Active,NA,NA,100,80,180
2012-02-08T00:00:00Z,Serbia,SRB,Infrastructure,PMC Serbia,31030,PMC AUTOMOTIVE DOO KRAGUJEVAC,Completed,NA,NA,26.88,NA,26.88
2012-02-08T00:00:00Z,India,IND,"Oil, Gas, and Mining",Yes Bank,31493,YES BANK LIMITED,Active,NA,NA,75,NA,75
2012-02-07T00:00:00Z,World Region,WLD,"Tourism, Retail, and Property",Global SMEF,28660,INTERNATIONAL FINANCE CORPORATION,Pending Approval,NA,NA,NA,NA,NA
2012-02-03T00:00:00Z,Turkey,TUR,Infrastructure,Mediterra CP,31623,MEDITERRA CAPITAL PARTNERS I LP,Active,NA,NA,NA,20,20
2012-02-03T00:00:00Z,Thailand,THL,Infrastructure,Lombard Asia IV,31631,LOMBARD INVESTMENTS INC,Active,NA,NA,NA,25,25
2012-02-03T00:00:00Z,Kyrgyz Republic,KGZ,Financial Institutions,Kompanion,31791,KOMPANION BANK CJSC,Completed,NA,NA,6,NA,6
2012-02-02T00:00:00Z,India,IND,Infrastructure,SnowmanIII,31081,SNOWMAN LOGISTICS LIMITED,Active,NA,NA,6.64,NA,6.64
2012-02-01T00:00:00Z,Kazakhstan,KAZ,Manufacturing,Arnur Credit,31868,MICROCREDIT ORGANIZATION ARNUR CREDIT LLP,Completed,NA,NA,3,NA,3
2012-01-31T00:00:00Z,Tunisia,TUN,Agribusiness and Forestry,ENDA II,30880,ENDA INTER ARABE,Completed,NA,NA,6.18,NA,6.18
2012-01-31T00:00:00Z,"Egypt, Arab Republic of",EGT,Infrastructure,Sea Dragon,31614,SEA DRAGON ENERGY INC,Hold,NA,NA,NA,NA,NA
2012-01-27T00:00:00Z,Thailand,THL,Financial Institutions,Conti Auto Thai,29879,CONTINENTAL AUTOMOTIVE (THAILAND) COMPANY LIMITED,Active,NA,NA,47.05,NA,47.05
2012-01-26T00:00:00Z,Bangladesh,BAN,Infrastructure,Grameen Phone V,30603,GRAMEENPHONE LTD,Active,NA,NA,150,NA,150
2012-01-26T00:00:00Z,Russian Federation,RUS,"Tourism, Retail, and Property",Kalmykia Roads,31137,GOVERNMENT OF THE REPUBLIC OF KALMYKIA,Pending Approval,NA,NA,8.5,NA,8.5
2012-01-26T00:00:00Z,Ghana,GHA,Agribusiness and Forestry,A & C Mixed Use,31433,A & C Development,Active,NA,NA,4.35,NA,4.35
2012-01-25T00:00:00Z,South Africa,SOU,Financial Institutions,Finsch,31741,PETRA DIAMONDS LIMITED,Completed,NA,NA,25,NA,25
2012-01-24T00:00:00Z,Armenia,ARM,Infrastructure,Byblos Arm REE,31610,Byblos Bank Armenia ZAO,Completed,NA,NA,10,NA,10
2012-01-24T00:00:00Z,India,IND,Financial Institutions,Pragati Fund,31707,PRAGATI INDIA FUND LIMITED,Active,NA,NA,NA,20,20
2012-01-23T00:00:00Z,India,IND,Infrastructure,SRLL,31463,SRL LIMITED,Active,NA,NA,NA,24.53,24.53
2012-01-20T00:00:00Z,World Region,WLD,Financial Institutions,Armajaro,28608,ARMAJARO TRADING GROUP LIMITED,Active,NA,NA,30,0,30
2012-01-20T00:00:00Z,Bulgaria,BUL,Financial Institutions,Karadzhalovo SPP,31543,ZBE PARTNERS EOOD,Active,NA,NA,61.97,NA,61.97
2012-01-18T00:00:00Z,Southern Africa Region,AFS,Infrastructure,BP Southern Afri,31070,BUSINESS PARTNERS INTERNATIONAL SOUTHERN AFRICA SME FUND,Active,NA,NA,NA,8,8
2012-01-17T00:00:00Z,Cote d'Ivoire,IVC,"Oil, Gas, and Mining",Rialto Energy,31509,Azonto Petroleum Ltd,Completed,NA,NA,NA,15.17,15.17
2012-01-13T00:00:00Z,Ghana,GHA,Manufacturing,Vegpro Ghana,30611,VEGPRO (K) LIMITED,Active,NA,NA,7,NA,7
2012-01-13T00:00:00Z,Paraguay,PAR,Financial Institutions,Regional CL PYG,31354,BANCO REGIONAL S.A.E.C.A.,Completed,NA,NA,15,NA,15
2011-12-29T00:00:00Z,Thailand,THL,Financial Institutions,TMB flood relief,31688,TMB BANK PUBLIC COMPANY LIMITED,Completed,NA,NA,100,NA,100
2011-12-28T00:00:00Z,Vietnam,VNM,"Oil, Gas, and Mining",OCB SME Loan,31495,ORIENT COMMERCIAL JOINT STOCK BANK,Completed,NA,NA,15,NA,15
2011-12-23T00:00:00Z,China,CHA,"Oil, Gas, and Mining",Fosun Pharma 2,31231,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.",Active,NA,NA,47.67,25,72.67
2011-12-23T00:00:00Z,India,IND,Agribusiness and Forestry,Laxmi Organic,31384,LAXMI ORGANIC INDUSTRIES LIMITED,Active,NA,NA,10,10,20
2011-12-22T00:00:00Z,Bangladesh,BAN,Manufacturing,Pran Natore Agro,31829,PRAN DAIRY LIMITED,Active,NA,NA,10,NA,10
2011-12-21T00:00:00Z,Brazil,BRA,Infrastructure,Canopus,31059,Canopus Holding,Active,NA,NA,NA,25,25
2011-12-21T00:00:00Z,"Macedonia, former Yugoslav Republic of",MKD,Agribusiness and Forestry,EVN Macedonia,31573,EVN MAKEDONIJA A.D.,Completed,NA,NA,9.06,NA,9.06
2011-12-21T00:00:00Z,Kyrgyz Republic,KGZ,Infrastructure,FINCA Kyrgyz 2,31661,FINCA BANK CJSC,Completed,NA,NA,4,NA,4
2011-12-21T00:00:00Z,Tajikistan,TJK,Financial Institutions,IMON SL 2,31740,CJSC MICROCREDIT DEPOSIT TAKING ORGANIZATION IMON INTERNATIONAL,Completed,NA,NA,5,NA,5
2011-12-20T00:00:00Z,Panama,PAN,Infrastructure,BBVA P Sr Loan,31061,"BAC International Bank, Inc.",Completed,NA,NA,25,NA,25
2011-12-19T00:00:00Z,Latin America Region,LAC,Infrastructure,Laureate LAC,30333,"Laureate Education, Inc.",Active,NA,NA,65,NA,65
2011-12-16T00:00:00Z,Turkey,TUR,"Tourism, Retail, and Property",TSKB Sustainable,31112,TURKIYE SINAI KALKINMA BANKASI A.S.,Completed,NA,NA,75,NA,75
2011-12-16T00:00:00Z,Indonesia,INS,"Oil, Gas, and Mining",BTPN Loan II,31205,PT BANK BTPN TBK,Active,NA,NA,250,NA,250
2011-12-15T00:00:00Z,South Africa,SOU,Infrastructure,SASFIN EE,29619,SASFIN BANK LTD,Completed,NA,NA,7.7,NA,7.7
2011-12-14T00:00:00Z,Ukraine,UKR,Financial Institutions,CPLF- Mriya,31787,"MRIYa Agrokholdyng, TOV",Completed,NA,NA,125,NA,125
2011-12-12T00:00:00Z,Brazil,BRA,Health and Education,Vonpar Alimentos,31479,VONPAR ALIMENTOS SA,Completed,NA,NA,50,NA,50
2011-12-12T00:00:00Z,World Region,WLD,"Tourism, Retail, and Property",CCFP Global,31679,INTERNATIONAL FINANCE CORPORATION,Pending Approval,NA,NA,NA,NA,NA
2011-12-12T00:00:00Z,World Region,WLD,"Tourism, Retail, and Property",GTLP Extn Citi,31763,CITIBANK N.A.,Completed,NA,NA,270,NA,270
2011-12-08T00:00:00Z,Honduras,HDS,Infrastructure,Atlantida Loan,30694,Banco Atlantida S.A,Completed,NA,NA,45,NA,45
2011-12-07T00:00:00Z,Tajikistan,TJK,Agribusiness and Forestry,SEF Tajero II,31438,Tajero LLC,Completed,NA,NA,1.7,NA,1.7
2011-12-05T00:00:00Z,Lao People's Democratic Republic,LAO,Infrastructure,Nam Ngum 3,30275,NAM NGUM 3 POWER COMPANY LIMITED,Hold,NA,NA,NA,NA,NA
2011-12-05T00:00:00Z,Russian Federation,RUS,"Tourism, Retail, and Property",IXcellerate,31170,IXCELLERATE LIMITED,Active,NA,NA,15,15,30
2011-12-01T00:00:00Z,Mexico,MXC,Financial Institutions,Etileno XXI,30417,"Braskem Idesa, S.A.P.I.",Active,NA,NA,300,NA,300
2011-12-01T00:00:00Z,Colombia,CLM,Financial Institutions,Fundacion Cardio,30454,FUNDACION CARDIOVASCULAR DE COLOMBIA,Active,NA,NA,30,NA,30
2011-11-30T00:00:00Z,Jamaica,JAM,Infrastructure,JN SBLL,29539,JN SMALL BUSINESS LOANS LTD,Pending Approval,NA,2,2.5,1.19,5.69
2011-11-22T00:00:00Z,China,CHA,Infrastructure,APMG,31454,ASIA PACIFIC MEDICAL GROUP LIMITED,Active,NA,NA,15,20,35
2011-11-18T00:00:00Z,Romania,ROM,Agribusiness and Forestry,Agricover Credit,30864,AGRICOVER CREDIT IFN SA,Completed,NA,NA,16.47,NA,16.47
2011-11-18T00:00:00Z,World Region,WLD,Financial Institutions,CCLP Rabo,31731,COOPERATIEVE RABOBANK U.A.,Completed,NA,NA,250,NA,250
2011-11-17T00:00:00Z,Turkey,TUR,Financial Institutions,Tiryaki,28467,TIRYAKI AGRO GIDA SANAYI VE TICARET ANONIM SIRKETI,Completed,NA,NA,30,NA,30
2011-11-17T00:00:00Z,Tunisia,TUN,Infrastructure,Candax,30647,ECUMED PETROLEUM LIMITED,Completed,NA,NA,NA,23.56,23.56
2011-11-17T00:00:00Z,Indonesia,INS,Infrastructure,Medco Power 2011,31462,"MEDCO POWER INDONESIA, PT",Completed,NA,NA,NA,25,25
2011-11-17T00:00:00Z,Serbia,SRB,"Oil, Gas, and Mining",KBB_SubDebt,31515,KOMERCIJALNA BANKA,Completed,6.6,NA,75,NA,81.6
2011-11-16T00:00:00Z,World Region,WLD,Financial Institutions,CCLP SocGen,31754,SOCIETE GENERALE SA,Completed,NA,NA,250,NA,250
2011-11-14T00:00:00Z,Oman,OMA,Infrastructure,CF Muscat SME/HF,30667,BANK MUSCAT SAOG,Active,NA,NA,NA,NA,NA
2011-11-14T00:00:00Z,Paraguay,PAR,Financial Institutions,DAP LT Financing,31308,NFD Agro Limited,Completed,NA,NA,7,NA,7
2011-11-11T00:00:00Z,India,IND,Infrastructure,IMGC India,29300,India Mortgage Guarantee Corporation Private Limited,Active,NA,NA,NA,8.6,8.6
2011-11-11T00:00:00Z,Pakistan,PAK,Health and Education,MATCO Rice,31481,MATCO FOODS LIMITED,Active,NA,NA,NA,5.06,5.06
2011-11-10T00:00:00Z,Cote d'Ivoire,IVC,"Oil, Gas, and Mining",Samapleu Nickel,31223,Sama Resources Inc,Completed,NA,NA,NA,6.82,6.82
2011-11-10T00:00:00Z,India,IND,Infrastructure,Zephyr India III,31470,ZEPHYR PEACOCK INDIA FUND III LIMITED,Active,NA,NA,NA,15,15
2011-11-09T00:00:00Z,Tanzania,TAN,"Tourism, Retail, and Property",Dutwa Nickel,29062,AFRICAN EAGLE RESOURCES PLC,Completed,NA,NA,NA,14.05,14.05
2011-11-08T00:00:00Z,East Asia and Pacific Region,EAP,Financial Institutions,Aureos SEAsia II,29952,AUREOS SOUTH-EAST ASIA FUND II LP,Active,NA,NA,NA,25,25
